Date,Open,High,Low,Close,Adj Close,Volume
2003-11-14,106.400002,106.949997,105.290001,105.459999,74.843735,49158500
2003-11-17,104.910004,105.139999,104.040001,104.930000,74.467606,44382100
2003-11-18,105.239998,105.449997,103.699997,103.839996,73.694016,41155000
2003-11-19,104.029999,105.010002,103.919998,104.720001,74.318565,29827000
2003-11-20,104.000000,105.239998,103.750000,103.779999,73.651466,53578700
2003-11-21,104.239998,104.330002,103.620003,104.209999,73.956619,30016000
2003-11-24,104.690002,105.779999,104.680000,105.589996,74.935989,28906400
2003-11-25,105.730003,106.419998,105.449997,105.989998,75.219902,37580000
2003-11-26,106.419998,106.449997,105.389999,106.370003,75.489555,33053600
2003-11-28,106.279999,106.660004,106.199997,106.449997,75.546310,10507500
2003-12-01,106.849998,107.680000,106.800003,107.599998,76.362465,38699000
2003-12-02,107.379997,107.769997,107.070000,107.330002,76.170860,35352000
2003-12-03,107.650002,108.080002,107.070000,107.160004,76.050240,39078600
2003-12-04,107.169998,107.720001,106.940002,107.599998,76.362465,36089500
2003-12-05,107.120003,107.800003,106.620003,106.849998,75.830223,28824400
2003-12-08,106.739998,107.639999,106.680000,107.570000,76.341194,32482900
2003-12-09,107.900002,107.930000,106.540001,106.739998,75.752144,43596100
2003-12-10,106.769997,106.980003,105.959999,106.730003,75.745064,36915400
2003-12-11,106.680000,108.099998,106.669998,107.930000,76.596657,45304000
2003-12-12,107.970001,108.199997,107.389999,108.139999,76.745697,34142200
2003-12-15,109.169998,109.230003,107.480003,107.599998,76.362465,38693400
2003-12-16,107.680000,108.500000,107.519997,108.160004,76.759888,32894200
2003-12-17,108.059998,108.500000,107.800003,108.500000,77.001198,23198800
2003-12-18,108.550003,109.730003,108.389999,109.720001,77.867012,29353100
2003-12-19,109.300003,109.370003,108.580002,108.900002,77.650238,41465100
2003-12-22,108.790001,109.660004,108.779999,109.660004,78.192146,27611300
2003-12-23,109.480003,109.949997,109.379997,109.730003,78.242081,24741200
2003-12-24,109.519997,109.879997,109.430000,109.620003,78.163666,8055800
2003-12-26,109.709999,110.080002,109.629997,109.699997,78.220642,8308400
2003-12-29,110.099998,111.269997,109.779999,111.160004,79.261711,22483700
2003-12-30,111.089996,111.269997,110.849998,111.180000,79.276001,19559500
2003-12-31,111.220001,111.519997,110.839996,111.279999,79.347336,31501800
2004-01-02,111.739998,112.190002,110.730003,111.230003,79.311623,38072300
2004-01-05,111.690002,112.519997,111.589996,112.440002,80.174416,27959800
2004-01-06,112.160004,112.730003,112.000000,112.550003,80.252853,20472800
2004-01-07,112.389999,113.059998,111.889999,112.930000,80.523811,30170400
2004-01-08,113.250000,113.410004,112.769997,113.379997,80.844673,36438400
2004-01-09,112.830002,113.500000,112.269997,112.389999,80.138779,54084300
2004-01-12,112.550003,113.250000,112.360001,113.220001,80.730591,31564100
2004-01-13,113.089996,113.230003,111.760002,112.559998,80.259972,54239700
2004-01-14,112.760002,113.660004,112.669998,113.500000,80.930222,30112800
2004-01-15,113.570000,114.059998,112.580002,113.779999,81.129883,38408700
2004-01-16,114.040001,114.309998,113.629997,114.230003,81.450745,31922700
2004-01-20,114.529999,114.650002,113.820000,114.199997,81.429375,29863000
2004-01-21,114.129997,115.300003,113.720001,115.099998,82.071075,30725000
2004-01-22,115.139999,115.379997,114.580002,114.800003,81.857170,29888500
2004-01-23,115.000000,115.370003,113.949997,114.430000,81.593399,44245300
2004-01-26,114.389999,115.930000,114.379997,115.870003,82.620132,30460600
2004-01-27,115.750000,116.500000,114.650002,114.680000,81.771622,35322800
2004-01-28,114.980003,115.279999,112.940002,113.370003,80.837540,52621300
2004-01-29,113.559998,113.849998,112.559998,113.480003,80.915977,60117100
2004-01-30,113.519997,113.720001,113.089996,113.480003,80.915977,30984400
2004-02-02,113.699997,114.680000,113.120003,113.970001,81.265366,38832400
2004-02-03,113.739998,114.139999,113.440002,113.779999,81.129883,25093500
2004-02-04,113.190002,113.730003,112.790001,112.849998,80.466774,39332600
2004-02-05,113.169998,113.540001,112.779999,113.180000,80.702080,37226800
2004-02-06,113.419998,114.699997,113.199997,114.449997,81.607635,37216000
2004-02-09,114.669998,114.870003,114.290001,114.480003,81.629021,24851300
2004-02-10,114.279999,115.139999,114.260002,114.849998,81.892853,27908100
2004-02-11,114.849998,116.389999,114.169998,116.070000,82.762749,42965700
2004-02-12,115.970001,116.269997,115.580002,115.650002,82.463280,27814700
2004-02-13,115.820000,116.199997,114.750000,115.129997,82.092468,44739900
2004-02-17,115.849998,116.430000,115.769997,116.169998,82.834091,23984300
2004-02-18,116.199997,116.599998,115.349998,115.660004,82.470413,28618000
2004-02-19,116.330002,116.389999,115.059998,115.230003,82.163818,51146200
2004-02-20,115.480003,115.559998,114.320000,114.879997,81.914238,46728800
2004-02-23,115.220001,115.260002,114.169998,114.589996,81.707466,36357000
2004-02-24,114.269997,114.989998,113.029999,114.389999,81.564850,43953000
2004-02-25,114.459999,115.059998,114.320000,114.870003,81.907120,31213600
2004-02-26,114.610001,115.290001,114.339996,114.940002,81.957039,29683000
2004-02-27,115.190002,115.739998,114.629997,115.019997,82.014076,39312000
2004-03-01,115.430000,116.339996,115.250000,116.160004,82.826920,33130800
2004-03-02,115.940002,116.970001,115.230003,115.480003,82.342072,38556400
2004-03-03,115.250000,115.870003,114.919998,115.690002,82.491776,31346200
2004-03-04,115.720001,116.099998,115.519997,115.989998,82.705704,21060000
2004-03-05,115.419998,116.949997,115.279999,116.379997,82.983780,55905600
2004-03-08,116.339996,116.620003,114.910004,114.959999,81.971260,39281600
2004-03-09,115.099998,115.209999,114.239998,114.500000,81.643265,39746100
2004-03-10,114.720001,114.769997,112.559998,112.580002,80.274239,67671800
2004-03-11,112.400002,113.269997,111.099998,111.120003,79.233208,89134800
2004-03-12,111.730003,112.709999,111.580002,112.580002,80.274239,54012200
2004-03-15,112.269997,112.349998,110.900002,111.199997,79.290245,57677200
2004-03-16,111.779999,112.059998,110.839996,111.790001,79.710945,59832600
2004-03-17,112.180000,113.260002,112.099998,113.040001,80.602219,41607300
2004-03-18,112.699997,113.269997,111.930000,113.070000,80.623611,60014300
2004-03-19,112.410004,112.570000,111.040001,111.059998,79.468048,48636200
2004-03-22,110.540001,110.570000,109.099998,109.650002,78.459129,62752100
2004-03-23,110.250000,110.400002,109.360001,109.459999,78.323158,54080200
2004-03-24,109.580002,110.139999,108.849998,109.550003,78.387581,51584300
2004-03-25,110.080002,111.300003,109.790001,111.000000,79.425095,49873600
2004-03-26,110.959999,111.790001,110.800003,111.029999,79.446564,37409500
2004-03-29,111.629997,112.739998,111.580002,112.589996,80.562790,44113600
2004-03-30,112.300003,113.070000,112.220001,112.970001,80.834732,39059900
2004-03-31,112.989998,113.400002,112.379997,113.099998,80.927727,48517600
2004-04-01,113.070000,113.870003,113.050003,113.779999,81.414307,45103800
2004-04-02,114.809998,114.839996,113.900002,114.639999,82.029655,50987700
2004-04-05,114.459999,115.379997,114.440002,115.269997,82.480453,30251800
2004-04-06,114.830002,115.180000,114.620003,114.900002,82.215714,28420900
2004-04-07,114.949997,114.980003,114.110001,114.629997,82.022522,45890500
2004-04-08,115.410004,115.410004,113.739998,114.370003,81.836479,46929700
2004-04-12,114.580002,115.080002,114.570000,114.820000,82.158440,23085200
2004-04-13,115.260002,115.300003,113.019997,113.209999,81.006454,56210300
2004-04-14,112.610001,113.639999,112.550003,113.389999,81.135246,62322300
2004-04-15,113.449997,113.779999,112.360001,112.959999,80.827560,61602500
2004-04-16,113.379997,114.050003,112.980003,113.830002,81.450081,47059200
2004-04-19,113.550003,113.989998,113.269997,113.830002,81.450081,28277600
2004-04-20,114.080002,114.320000,111.779999,111.919998,80.083382,53299400
2004-04-21,112.199997,112.949997,111.870003,112.669998,80.620079,50177300
2004-04-22,112.480003,114.669998,112.440002,114.250000,81.750626,62071500
2004-04-23,114.419998,114.570000,113.790001,114.360001,81.829323,29395700
2004-04-26,114.500000,114.940002,113.599998,114.199997,81.714806,35515200
2004-04-27,114.230003,115.120003,113.959999,114.300003,81.786369,43485500
2004-04-28,113.889999,114.010002,112.500000,112.820000,80.727379,50165800
2004-04-29,112.720001,113.320000,111.160004,111.830002,80.019012,69687600
2004-04-30,112.169998,112.379997,110.900002,110.959999,79.396484,48681400
2004-05-03,111.370003,112.290001,111.349998,112.150002,80.247948,33758000
2004-05-04,112.250000,113.260002,111.660004,112.059998,80.183556,51185100
2004-05-05,112.410004,112.959999,112.160004,112.779999,80.698769,34405000
2004-05-06,112.019997,112.589996,111.000000,111.809998,80.004677,54997000
2004-05-07,111.220001,112.230003,109.959999,109.959999,78.680916,60950000
2004-05-10,109.440002,109.750000,108.360001,108.830002,77.872375,75279400
2004-05-11,109.459999,110.050003,109.330002,109.750000,78.530685,48300600
2004-05-12,109.570000,110.540001,108.059998,110.449997,79.031563,90830500
2004-05-13,109.760002,110.809998,109.629997,109.989998,78.702400,57393700
2004-05-14,109.949997,110.739998,109.269997,110.040001,78.738174,54123100
2004-05-17,108.889999,109.500000,108.410004,109.099998,78.065536,55020400
2004-05-18,109.489998,109.940002,109.330002,109.650002,78.459129,30193100
2004-05-19,110.500000,111.180000,109.150002,109.269997,78.187202,54804100
2004-05-20,109.449997,109.870003,109.040001,109.620003,78.437653,38082900
2004-05-21,109.970001,110.550003,109.470001,109.809998,78.573624,47480400
2004-05-24,110.529999,110.760002,109.680000,110.269997,78.902740,40961500
2004-05-25,109.900002,111.980003,109.599998,111.849998,80.033279,48668000
2004-05-26,111.660004,112.290001,111.510002,112.239998,80.312393,35977000
2004-05-27,112.540001,113.029999,112.059998,112.870003,80.763138,45306900
2004-05-28,112.730003,112.879997,112.360001,112.860001,80.756012,23367200
2004-06-01,112.459999,112.860001,111.870003,112.709999,80.648643,41044700
2004-06-02,113.029999,113.480003,112.459999,113.129997,80.949203,39774200
2004-06-03,112.809998,113.190002,112.070000,112.089996,80.205032,38688300
2004-06-04,112.980003,113.580002,112.709999,112.980003,80.841850,32739500
2004-06-07,113.430000,114.809998,113.419998,114.699997,82.072609,31643800
2004-06-08,114.370003,114.919998,114.169998,114.860001,82.187073,32846500
2004-06-09,114.510002,114.699997,113.720001,113.790001,81.421463,36737600
2004-06-10,114.040001,114.349998,113.930000,114.349998,81.822144,21711000
2004-06-14,113.820000,113.849998,112.870003,113.220001,81.013626,34633000
2004-06-15,113.900002,114.449997,113.510002,114.019997,81.586021,37445000
2004-06-16,114.000000,114.199997,113.699997,114.000000,81.571701,26633400
2004-06-17,113.849998,114.070000,113.330002,113.830002,81.450081,28402400
2004-06-18,113.269997,114.220001,113.180000,113.629997,81.603790,31799800
2004-06-21,113.750000,114.139999,113.129997,113.199997,81.294952,25284000
2004-06-22,113.129997,113.879997,112.669998,113.769997,81.704285,37334000
2004-06-23,113.610001,114.839996,113.419998,114.750000,82.408119,35580000
2004-06-24,114.559998,114.930000,114.260002,114.389999,82.149590,35272100
2004-06-25,114.410004,114.940002,113.680000,113.839996,81.754585,32837900
2004-06-28,114.519997,114.610001,113.410004,113.449997,81.474495,40824500
2004-06-29,113.529999,114.169998,113.419998,113.919998,81.812019,28418100
2004-06-30,114.070000,114.790001,113.650002,114.529999,82.250114,52230600
2004-07-01,114.250000,114.400002,112.580002,112.940002,81.108269,57734700
2004-07-02,113.160004,113.290001,112.599998,112.879997,81.065155,34615100
2004-07-06,112.370003,112.449997,111.629997,111.889999,80.354179,38698200
2004-07-07,111.809998,112.570000,111.750000,112.220001,80.591171,29839800
2004-07-08,111.809998,112.320000,111.199997,111.440002,80.031044,45291100
2004-07-09,111.720001,111.940002,111.379997,111.730003,80.239273,27412900
2004-07-12,111.519997,112.040001,111.000000,111.779999,80.275185,35691300
2004-07-13,111.919998,112.019997,111.599998,111.860001,80.332634,26752000
2004-07-14,111.260002,112.389999,111.120003,111.519997,80.088448,54089400
2004-07-15,111.739998,111.910004,110.699997,110.800003,79.571388,38403500
2004-07-16,111.570000,111.669998,110.440002,110.709999,79.506767,40871200
2004-07-19,110.750000,110.959999,109.989998,110.239998,79.169243,39592800
2004-07-20,110.529999,111.900002,110.250000,111.639999,80.174637,46679800
2004-07-21,111.820000,112.059998,109.449997,109.580002,78.695244,56241100
2004-07-22,109.360001,110.389999,108.769997,109.879997,78.910713,72477100
2004-07-23,109.620003,109.709999,108.690002,108.959999,78.250015,49610500
2004-07-26,109.190002,109.430000,108.209999,108.750000,78.099167,49679100
2004-07-27,109.050003,110.110001,108.970001,109.769997,78.831657,51295100
2004-07-28,109.550003,110.370003,108.589996,110.099998,79.068687,65862300
2004-07-29,110.540001,110.870003,110.000000,110.570000,79.406235,52200500
2004-07-30,110.320000,110.900002,110.099998,110.839996,79.600098,41581700
2004-08-02,110.190002,111.360001,110.050003,111.070000,79.765297,38263100
2004-08-03,110.930000,111.059998,110.160004,110.209999,79.147652,40948800
2004-08-04,109.889999,110.750000,109.639999,110.199997,79.140495,40763200
2004-08-05,110.290001,110.379997,108.269997,108.400002,77.847847,50772000
2004-08-06,107.629997,107.959999,106.620003,106.849998,76.734695,74729000
2004-08-09,107.019997,107.480003,106.870003,107.000000,76.842430,37476300
2004-08-10,107.309998,108.410004,107.260002,108.379997,77.833458,55870600
2004-08-11,107.680000,108.330002,107.099998,108.160004,77.675446,52933200
2004-08-12,107.680000,107.949997,106.629997,106.980003,76.828026,50015900
2004-08-13,107.099998,107.349998,106.589996,107.190002,76.978844,41634700
2004-08-16,107.139999,108.639999,107.099998,108.300003,77.776009,45731900
2004-08-17,108.750000,109.279999,108.529999,108.910004,78.214096,40701600
2004-08-18,108.519997,110.169998,108.489998,110.029999,79.018417,43165400
2004-08-19,109.809998,110.019997,109.180000,109.709999,78.788635,39881600
2004-08-20,109.610001,110.629997,109.510002,110.480003,79.341583,44870900
2004-08-23,110.550003,110.769997,110.050003,110.199997,79.140495,33745100
2004-08-24,110.639999,110.730003,109.849998,110.349998,79.248230,30453100
2004-08-25,110.330002,111.269997,109.900002,111.099998,79.786850,38551400
2004-08-26,110.959999,111.309998,110.849998,111.099998,79.786850,26629500
2004-08-27,111.199997,111.629997,111.050003,111.449997,80.038177,24902900
2004-08-30,111.220001,111.339996,110.449997,110.529999,79.377480,26726500
2004-08-31,110.660004,111.160004,110.099998,111.110001,79.794022,44125300
2004-09-01,110.949997,111.639999,110.480003,111.320000,79.944862,52778300
2004-09-02,111.239998,112.699997,111.239998,112.580002,80.849716,42736600
2004-09-03,112.330002,112.820000,112.010002,112.120003,80.519356,30480500
2004-09-07,112.540001,113.129997,112.320000,112.860001,81.050804,37338800
2004-09-08,112.620003,113.059998,112.309998,112.580002,80.849716,32963100
2004-09-09,112.570000,112.879997,112.029999,112.480003,80.777885,34314800
2004-09-10,112.519997,113.269997,112.080002,113.059998,81.194427,27900600
2004-09-13,113.309998,113.739998,113.010002,113.430000,81.460129,44398100
2004-09-14,113.300003,113.690002,113.190002,113.660004,81.625275,28048900
2004-09-15,113.300003,113.360001,112.680000,112.800003,81.007683,38295000
2004-09-16,112.849998,113.370003,112.800003,113.139999,81.251869,23911700
2004-09-17,112.949997,113.360001,112.690002,113.150002,81.597305,33683000
2004-09-20,112.669998,112.989998,112.279999,112.470001,81.106926,37149400
2004-09-21,112.750000,113.470001,112.540001,112.959999,81.460281,40920800
2004-09-22,112.500000,112.519997,111.470001,111.550003,80.443489,49042100
2004-09-23,111.599998,111.699997,110.949997,110.949997,80.010773,44068700
2004-09-24,111.169998,111.730003,111.129997,111.459999,80.378563,34981100
2004-09-27,111.099998,111.199997,110.580002,110.750000,79.866562,39355100
2004-09-28,110.910004,111.510002,110.410004,111.279999,80.248787,41662900
2004-09-29,111.209999,111.849998,111.000000,111.839996,80.652603,33325700
2004-09-30,111.550003,111.980003,111.260002,111.760002,80.594940,43536700
2004-10-01,112.260002,113.650002,112.209999,113.650002,81.957893,62824300
2004-10-04,114.099998,114.440002,113.800003,113.839996,82.094902,33082400
2004-10-05,113.849998,114.160004,113.540001,113.900002,82.138161,36910600
2004-10-06,113.769997,114.680000,113.680000,114.680000,82.700623,42297800
2004-10-07,114.379997,114.400002,113.360001,113.449997,81.813644,39388800
2004-10-08,113.150002,113.769997,112.349998,112.510002,81.135750,51872600
2004-10-11,112.779999,113.019997,112.639999,112.970001,81.467506,20229100
2004-10-12,112.199997,112.830002,111.940002,112.529999,81.150200,41754700
2004-10-13,113.000000,113.070000,111.320000,111.540001,80.436234,54212600
2004-10-14,111.680000,111.930000,110.580002,110.639999,79.787247,64082200
2004-10-15,111.019997,111.739998,110.570000,111.260002,80.234344,63482200
2004-10-18,110.889999,111.900002,110.699997,111.680000,80.537216,43535100
2004-10-19,112.019997,112.230003,110.589996,110.739998,79.859344,55851900
2004-10-20,110.379997,110.820000,109.750000,110.519997,79.700714,57118500
2004-10-21,110.790001,111.320000,110.209999,111.239998,80.219902,53218300
2004-10-22,111.190002,111.250000,109.860001,109.989998,79.318512,48752400
2004-10-25,109.750000,110.120003,109.349998,109.860001,79.224724,43990900
2004-10-26,110.129997,111.599998,109.879997,111.540001,80.436234,54337400
2004-10-27,111.379997,113.099998,111.120003,112.879997,81.402588,73896000
2004-10-28,112.779999,113.559998,112.489998,113.220001,81.647743,54413300
2004-10-29,113.120003,113.639999,112.900002,113.199997,81.633362,48820200
2004-11-01,113.559998,113.839996,113.199997,113.510002,81.856911,36720900
2004-11-02,113.669998,114.570000,113.220001,113.550003,81.885780,56210000
2004-11-03,115.029999,115.360001,114.239998,114.980003,82.917000,76960200
2004-11-04,114.779999,116.669998,114.680000,116.550003,84.049210,55350300
2004-11-05,117.050003,117.639999,116.489998,117.279999,84.575638,63287200
2004-11-08,116.980003,117.230003,116.720001,117.110001,84.453033,33863800
2004-11-09,117.080002,117.500000,116.760002,116.879997,84.287148,44658100
2004-11-10,117.059998,117.550003,116.760002,116.970001,84.352066,45265400
2004-11-11,117.180000,118.120003,117.099998,117.860001,84.993912,37863200
2004-11-12,117.970001,119.000000,117.680000,118.790001,85.664551,55583700
2004-11-15,118.500000,118.769997,118.230003,118.730003,85.875008,35297900
2004-11-16,118.360001,118.410004,117.730003,117.879997,85.260254,40028700
2004-11-17,118.370003,119.139999,118.070000,118.580002,85.766533,54494000
2004-11-18,118.529999,118.800003,118.230003,118.739998,85.882271,31854300
2004-11-19,118.699997,118.720001,117.139999,117.419998,84.927536,54276500
2004-11-22,117.169998,118.120003,117.029999,117.980003,85.332573,37560200
2004-11-23,117.930000,118.260002,117.370003,118.160004,85.462730,41968800
2004-11-24,118.269997,118.589996,118.050003,118.440002,85.665276,29724800
2004-11-26,118.510002,118.980003,118.300003,118.349998,85.600189,15487700
2004-11-29,118.790001,119.010002,117.480003,117.809998,85.209595,61460800
2004-11-30,118.000000,118.239998,117.639999,117.889999,85.267456,53685200
2004-12-01,118.160004,119.500000,118.099998,119.230003,86.236671,49898300
2004-12-02,119.099998,119.870003,119.010002,119.330002,86.309021,60163500
2004-12-03,119.309998,120.139999,119.089996,119.250000,86.251137,49067900
2004-12-06,119.209999,119.639999,118.839996,119.209999,86.222198,33030500
2004-12-07,119.489998,119.620003,118.040001,118.099998,85.419357,52047200
2004-12-08,118.209999,118.820000,118.010002,118.790001,85.918449,43895100
2004-12-09,118.139999,119.459999,117.730003,119.209999,86.222198,60922800
2004-12-10,118.919998,119.559998,118.849998,119.330002,86.309021,47828600
2004-12-13,119.760002,120.400002,119.349998,120.370003,87.061203,38541000
2004-12-14,120.180000,120.959999,120.180000,120.790001,87.364983,41500700
2004-12-15,120.699997,121.110001,120.309998,120.879997,87.430046,46699200
2004-12-16,120.720001,121.239998,120.040001,120.809998,87.379463,51641800
2004-12-17,119.459999,119.970001,119.160004,119.440002,86.796631,70761900
2004-12-20,119.750000,120.290001,119.169998,119.470001,86.818420,47187400
2004-12-21,119.599998,120.480003,119.459999,120.389999,87.486961,33094200
2004-12-22,120.379997,121.080002,120.300003,120.680000,87.697731,31500700
2004-12-23,120.870003,121.279999,120.660004,120.769997,87.763130,25646100
2004-12-27,121.199997,121.360001,120.389999,120.519997,87.581459,29944100
2004-12-28,120.639999,121.330002,120.599998,121.180000,88.061073,23422900
2004-12-29,121.080002,121.400002,120.949997,121.360001,88.191887,22650600
2004-12-30,121.400002,121.570000,121.040001,121.129997,88.024750,21076900
2004-12-31,121.300003,121.660004,120.800003,120.870003,87.835800,28648800
2005-01-03,121.559998,121.760002,119.900002,120.300003,87.421600,55748000
2005-01-04,120.459999,120.540001,118.440002,118.830002,86.353340,69167600
2005-01-05,118.739998,119.250000,118.000000,118.010002,85.757454,65667300
2005-01-06,118.440002,119.150002,118.260002,118.610001,86.193451,47814700
2005-01-07,118.970001,119.230003,118.129997,118.440002,86.069946,55847700
2005-01-10,118.339996,119.459999,118.339996,119.000000,86.476883,56563300
2005-01-11,118.639999,118.739998,117.989998,118.180000,85.880974,63099700
2005-01-12,118.400002,118.839996,117.519997,118.570000,86.164406,72720500
2005-01-13,118.639999,118.730003,117.500000,117.620003,85.474060,55537500
2005-01-14,117.970001,118.529999,117.760002,118.239998,85.924553,42032500
2005-01-18,118.050003,119.620003,117.949997,119.470001,86.818420,57391700
2005-01-19,119.430000,119.519997,118.209999,118.220001,85.910080,54378900
2005-01-20,117.889999,118.199997,117.290001,117.500000,85.386818,72049300
2005-01-21,117.790001,118.000000,116.650002,116.779999,84.863617,63160400
2005-01-24,117.089996,117.339996,116.370003,116.550003,84.696510,58441900
2005-01-25,116.910004,117.470001,116.720001,116.879997,84.936287,68245000
2005-01-26,117.320000,117.599998,117.040001,117.230003,85.190636,57195100
2005-01-27,117.190002,117.750000,116.980003,117.430000,85.335968,55878800
2005-01-28,117.489998,117.550003,116.610001,117.430000,85.335968,60738900
2005-01-31,117.949997,118.250000,117.709999,118.160004,85.866455,52532700
2005-02-01,118.250000,119.080002,118.099998,118.910004,86.411499,49841200
2005-02-02,119.059998,119.589996,118.900002,119.269997,86.673080,52468900
2005-02-03,119.059998,119.160004,118.570000,118.959999,86.447807,48837100
2005-02-04,119.000000,120.430000,118.980003,120.230003,87.370758,50024600
2005-02-07,120.250000,120.519997,119.959999,120.070000,87.254433,45412000
2005-02-08,120.169998,120.650002,120.070000,120.209999,87.356178,39263500
2005-02-09,120.419998,120.489998,119.250000,119.309998,86.702179,55279400
2005-02-10,119.660004,120.019997,119.260002,119.739998,87.014648,45858600
2005-02-11,119.699997,121.040001,119.459999,120.769997,87.763130,53133000
2005-02-14,120.690002,120.860001,120.480003,120.680000,87.697731,32432100
2005-02-15,120.800003,121.430000,120.680000,121.129997,88.024750,43852700
2005-02-16,120.930000,121.459999,120.669998,121.209999,88.082909,55523000
2005-02-17,121.230003,121.330002,120.220001,120.230003,87.370758,58124000
2005-02-18,120.239998,120.480003,119.900002,120.389999,87.486961,47723300
2005-02-22,119.900002,120.470001,118.580002,118.599998,86.186218,80697600
2005-02-23,118.930000,119.570000,118.620003,119.449997,86.803886,68292600
2005-02-24,119.239998,120.320000,118.980003,120.239998,87.377991,68563600
2005-02-25,120.269997,121.669998,120.180000,121.430000,88.242737,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,87.661400,69381300
2005-03-01,120.820000,121.519997,120.779999,121.230003,88.097443,47294400
2005-03-02,120.760002,121.930000,120.650002,121.169998,88.053841,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,88.090195,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,89.187469,56168500
2005-03-07,122.660004,123.250000,122.400002,122.790001,89.231064,43442400
2005-03-08,122.669998,123.000000,122.110001,122.330002,88.896782,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,87.908501,73263600
2005-03-10,121.199997,121.500000,120.400002,121.239998,88.104713,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,87.486961,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,88.032043,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,87.305328,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,86.564110,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,86.738503,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,86.480957,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,86.159966,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,85.284500,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,85.357452,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,85.459587,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,85.583618,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,85.014557,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,86.218330,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,86.057823,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,85.671158,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,85.817055,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,86.225601,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,86.524712,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,86.991638,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,86.087036,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,86.152679,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,86.597664,86144800
